"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W01","SI","Slovenia",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","AT","Austria",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","BG","Bulgaria",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","CZ","Czechia",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","DE","Germany",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","DK","Denmark",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","EE","Estonia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","EL","Greece",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","ES","Spain",32.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","EU31_UKX","EU/EEA",322.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","FR","France",80.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","IE","Ireland",11.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","IS","Iceland",6.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","IT","Italy",30.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","LU","Luxembourg",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","LV","Latvia",6.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","MT","Malta",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","NL","Netherlands",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","NO","Norway",109.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","PT","Portugal",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","RO","Romania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","SE","Sweden",32.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","SI","Slovenia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W02","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","AT","Austria",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","BG","Bulgaria",10.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","CZ","Czechia",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","DE","Germany",11.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","DK","Denmark",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","EE","Estonia",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","EL","Greece",5.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","ES","Spain",65.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","EU31_UKX","EU/EEA",469.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","FR","France",120.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","HU","Hungary",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","IE","Ireland",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","IS","Iceland",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","IT","Italy",48.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","LV","Latvia",8.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","MT","Malta",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","NL","Netherlands",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","NO","Norway",130.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","PL","Poland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","PT","Portugal",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","RO","Romania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","SE","Sweden",51.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","SI","Slovenia",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W03","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","AT","Austria",5.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","BG","Bulgaria",9.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","CZ","Czechia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","DE","Germany",19.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","DK","Denmark",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","EE","Estonia",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","EL","Greece",23.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","ES","Spain",170.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","EU31_UKX","EU/EEA",763.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","FR","France",161.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","HU","Hungary",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","IE","Ireland",13.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","IS","Iceland",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","IT","Italy",74.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","LU","Luxembourg",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","LV","Latvia",9.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","MT","Malta",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","NL","Netherlands",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","NO","Norway",183.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","PL","Poland",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","PT","Portugal",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","RO","Romania",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","SE","Sweden",72.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","SI","Slovenia",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W04","SK","Slovakia",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","AT","Austria",12.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","BE","Belgium",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","BG","Bulgaria",28.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","CZ","Czechia",2.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","DE","Germany",17.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","DK","Denmark",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","EE","Estonia",3.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","EL","Greece",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","ES","Spain",219.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","EU31_UKX","EU/EEA",1161.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","FI","Finland",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","FR","France",195.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","HU","Hungary",7.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","IE","Ireland",22.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","IS","Iceland",4.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","IT","Italy",113.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","LT","Lithuania",0.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","LU","Luxembourg",1.000000000,""
"Influenza","Influenza virus detections non-sentinel","Positive specimens","N","2012-W05","LV","Latvia",9.000000000,""
